gene_short_name,NIL_6h_FPKM,NIL_12h_FPKM,NIL_24h_FPKM
SWP1,198.982,258.08,151.186
YIM1,128.547,162.041,119.132
NUP53,123.685,177.164,93.5909
YMR155W,43.3541,45.077,50.0783
MRPS8,70.7209,49.2798,83.4032
YMR160W,28.8097,17.8407,46.0019
HLJ1,137.262,190.628,102.612
MLH1,24.7855,20.3079,34.0907
HOT1,57.9116,55.2524,72.5638
DDR48,444.517,638.835,357.167
SIP18,57.2153,36.7842,96.5565
YMR175W-A,0.824077,2.0555,0
ECM5,21.4475,14.8324,31.6601
MMT1,25.4793,29.0579,20.1306
YMR178W,109.529,135.827,98.3649
SPT21,17.4455,16.4497,17.9259
YMR182W-A,0,0,0
snR83,32.5133,5.53129,64.3426
ADD37,80.6863,94.3421,70.3706
RTP1,38.5347,27.9481,56.532
HSC82,743.7,498.88,828.286
GCV2,249.215,127.101,429.195
SPG5,279.431,147.496,504.785
GYL1,26.1413,31.2677,24.5474
MRPL24,76.0997,62.8034,92.7586
RPL36A,520.758,309.945,112.118
snR11,284.596,145.662,515.755
ICY1,889.665,1424.54,627.982
YMR196W,66.7123,37.4017,119.08
CIK1,30.864,34.4655,33.1632
CLN1,31.7962,43.3671,22.4149
ROT1,398.785,473.696,399.96
ERG2,366.81,387.905,296.74
TOM40,259.86,351.982,177.904
YMR206W,29.4526,1.9733,67.231
ERG12,196.09,241.701,180.416
YMR210W,59.7411,63.7733,65.3914
DML1,75.5059,112.892,55.0877
CEF1,32.0457,26.8353,42.977
SCJ1,43.1951,33.7666,42.7554
GAS3,81.2326,117.599,38.6976
GUA1,336.309,333.13,238.81
ESC1,21.3756,20.5325,26.5379
ERG8,226.784,375.258,133.939
UBP8,27.8563,30.1451,27.9131
MTF1,39.7459,49.1359,34.6133
RPS10B,1203.94,1535.98,467.689
YMR230W-A,1.76883,0.997645,0
PEP5,23.1876,22.6073,26.7435
FUS2,4.79427,5.53209,5.06627
TRI1,37.6749,46.7289,31.985
RNH1,34.7115,37.1967,37.0989
TAF9,412.422,655.729,232.161
BCH1,60.756,48.5199,78.1892
DFG5,92.0143,116.527,86.4809
YHM2,409.162,372.253,390.184
YMR242W-A,0,0,0
YMR244W,2.11425,1.65801,2.90484
FAA4,148.782,148.511,156.023
YMR247W-A,9.95193,5.40005,17.2222
GAD1,51.2354,28.4674,94.2972
GTO3,16.8765,7.08008,32.7087
HOR7,3093.39,2959.38,4246.92
GFD1,249.378,229.347,315.681
YMR262W,65.377,24.4147,129.455
SAP30,42.5929,55.2237,31.4955
CUE1,158.87,190.76,146.987
RSN1,102.429,125.506,92.1707
PPA2,42.9672,28.9145,66.7806
TMA23,78.4812,109.328,62.0693
YMR272W-B,0,0,0
DSK2,212.148,134.746,295.13
FCP1,39.8138,34.3369,43.8206
PRM15,35.6748,31.8437,50.5559
GPI12,48.548,42.3268,62.7356
SUP8,0,0,0
YKU70,34.9982,39.9996,38.3756
MRPL33,165.919,137.962,183.616
HSH155,27.8553,29.6446,30.1667
ABZ2,114.941,152.402,100.212
TDA1,30.3533,15.4171,52.0264
GOT1,91.8785,78.9179,88.9969
JNM1,48.4291,58.5335,49.4911
PRC1,411.973,294.978,629.627
LIP1,196.786,277.678,140.62
UBP15,70.1382,34.8823,125.394
FKS3,6.88421,6.1523,9.22649
GAS1,357.11,380.594,184.962
ELP6,111.335,113.479,121.414
PRE5,360.183,449.697,292.817
YMR315W,184.683,190.905,210.368
YMR315W-A,33.5304,66.9594,9.01559
DIA1,22.0234,26.058,17.8609
YMR317W,15.9337,7.33678,28.4514
ERR3,5.98767,4.54589,9.12167
PAU19,0.414954,0.134604,0.670603
YML133C,0.256477,0.112212,0.392354
ERO1,101.596,111.211,103.065
COX14,244.119,162.031,328.914
MSC1,138.053,52.0994,271.469
ERG13,484.941,625.48,402.637
PGA3,126.313,137.941,84.6207
TUB3,169.622,230.461,104
PHO84,47.7672,34.9513,70.509
NDI1,406.187,124.193,833.625
VAN1,107.725,113.571,110.429
TAF8,78.3906,74.8843,96.3038
COQ5,197.746,238.361,163.514
PML39,55.2698,62.0714,61.9295
SEC65,88.5902,106.817,60.418
MDM1,16.5303,12.4159,21.726
NUP188,47.8607,56.9315,45.8543
snR85,2.54115,0,4.60959
CUE4,93.3066,31.9942,176.128
ARG81,47.76,37.2754,65.6291
VPS9,172.856,263.747,123.118
RAD10,33.7444,35.7129,37.38
PRE8,305.118,342.513,252.861
RPM2,171.736,40.6355,353.101
AIM33,75.4428,30.7969,140.399
ALO1,92.8172,93.5657,95.0712
TUB1,235.3,288.363,173.938
YML083C,8.14682,5.74741,12.051
ATP18,493.505,226.371,759.037
WAR1,53.7664,70.9164,48.7719
HMG1,110.056,94.5518,130.166
FPR3,224.58,272.257,177.74
RPL6A,667.718,657.533,304.002
TCB3,63.9807,52.8917,83.5151
COG8,59.9199,83.7407,46.183
tR(UCU)M2,0,0,0
ERV41,77.8581,105.451,56.1379
SMA2,5.85395,5.17363,5.87761
TEM1,72.773,94.3666,59.8763
MFT1,79.9237,125.996,45.3043
PIF1,19.857,18.6646,21.0695
NTE1,25.0546,20.216,33.3489
IMD4,65.4717,53.6257,17.8183
snR54,0,0,0
CYB2,105.312,111.454,133.374
YML054C-A,41.088,7.45718,92.3415
YML053C,87.74,103.439,76.4823
RSE1,37.2699,36.2059,43.3271
PRM6,0.197059,0.219968,0.251817
tG(GCC)M,0,0,0
RRN11,26.0403,36.0124,17.2839
VPS71,63.3385,85.8373,54.9203
SUF7,0,0,0
YMD8,73.7619,93.2579,56.8419
YML037C,13.2267,16.724,11.7386
AMD1,63.2464,43.0345,91.8882
RAD52,79.7665,63.1009,106.603
RPS18B,1161.83,1046.66,298.331
YML6,103.57,89.4607,126.084
NSE5,69.8418,37.7767,119.248
UNG1,32.3841,35.5975,28.9683
YML018C,113.441,77.8797,89.7711
PPZ1,94.7201,92.7147,109.842
TAF11,122.216,198.852,61.6991
RAD33,71.5891,92.6301,61.7795
MRPL39,179.161,121.85,222.936
ERG6,312.549,340.715,258.83
YML007C-A,11.1622,12.9774,13.8906
GIS4,24.0267,27.9421,21.6171
tS(AGA)M,0,0,0
GLO1,299.643,314.782,351.61
CDC5,35.6061,34.2784,38.4315
YMR001C-A,9.55475,11.7905,7.44942
PLB2,27.8149,20.0242,28.3947
PLB1,124.778,115.06,167.223
SEC59,47.5233,44.6083,56.8782
ERG5,326.311,528.157,173.217
SOK2,39.4237,42.4852,36.7947
MAC1,64.0818,60.1513,84.9751
MSS1,17.0971,15.4079,21.4137
tA(AGC)M1,0,0,0
PEX12,78.1005,81.7868,88.099
FAR8,63.8281,62.6395,76.4758
EIS1,100.159,52.0358,175.904
YMR034C,33.6901,8.78532,70.818
MIH1,35.421,35.2216,42.5566
MSN2,79.0824,71.2772,98.4131
CCS1,205.753,317.591,110.719
SUB1,134.283,153.872,128.362
ARA2,74.5647,93.3485,74.3217
YMR045C,0.0207791,0.0182411,0.0277861
NUP116,76.5018,80.1921,81.9633
ERB1,58.6979,72.3567,37.5523
tV(AAC)M1,0,0,0
YMR050C,0.00396796,0.00494387,0.00632532
tW(CCA)M,0,0,0
STB2,14.6907,10.7848,22.4338
BUB2,32.5306,50.2338,21.3311
AAC1,64.389,15.5949,136.465
SAM37,52.9582,47.1557,62.0327
ARG7,1449.02,1710.79,1644.11
UBX4,58.0977,49.0123,67.3989
TVP18,104.303,102.663,104.773
IRC21,164.361,163.514,209.054
YMR074C,336.813,432.865,269.832
PDS5,22.3056,13.0508,33.1227
tV(AAC)M2,0,0,0
VPS20,107.218,128.12,108.45
CTF18,27.0792,23.6351,31.2615
NAM7,54.1979,54.3651,58.1239
ISF1,80.3493,9.52603,182.855
VBA1,66.4151,72.6144,63.0732
YTA12,73.3583,49.287,109.026
NPL6,56.5309,63.7472,46.7412
AIP1,165.502,197.882,168.948
SNO1,467.696,424.873,680.279
MTG1,41.225,24.5532,63.5484
ATP25,35.8717,25.8739,48.9954
YMR099C,260.968,323.783,249.042
SRT1,2.3465,2.73681,2.33987
YMR102C,31.6402,31.0656,36.678
YPK2,73.1055,52.3133,116.062
PGM2,87.3928,36.5235,169.637
YKU80,53.0825,62.0217,58.2997
tK(CUU)M,0,0,0
HFD1,185.86,111.093,315.261
YMR111C,33.0124,29.1095,43.2482
MED11,126.51,151.34,121.667
YMR114C,97.1626,65.3515,156.737
ASC1,757.27,637.849,103.213
snR24,0,0,0
SPC24,39.7678,38.1925,47.2839
SHH3,64.3206,50.275,94.8611
ADE17,1288.64,601.69,2031.97
RPL15B,200.212,186.509,258.028
DLT1,32.3567,38.0808,29.8877
SAS2,31.9008,20.0387,47.5266
RRB1,121.71,139.83,89.0455
JLP2,67.7564,111.278,35.345
GID8,198.447,54.5051,408.253
PSO2,22.5526,18.7574,31.5424
RPL13B,1396.42,1530.47,498.848
NDE1,413.86,144.296,805.494
TIF34,299.673,319.082,233.77
IMP1,65.1022,51.8459,85.5183
RIM13,13.2264,12.2356,16.9843
TPP1,44.1318,51.8041,46.4679
AIM36,60.7423,53.3489,70.6978
EMT4,0,0,0
YMR158C-B,49.1369,45.0029,60.4717
ATG16,33.3951,23.4963,51.84
DNF3,18.3633,13.607,25.6028
INP2,19.3564,22.0814,19.1378
tV(AAC)M3,0,0,0
MSS11,35.9379,27.2938,53.8659
PAH1,43.606,22.8886,74.7424
MME1,25.7356,19.775,32.6907
CEP3,24.8167,18.6495,34.2902
ALD3,26.8083,17.773,44.3652
ALD2,19.5727,18.494,24.822
EAR1,52.5008,50.1673,58.4218
PAI3,481.023,317.471,829.303
CTL1,51.8348,64.3046,50.1786
YMR181C,206.48,84.5357,385.964
RGM1,70.2184,13.0993,142.724
SSO2,216.368,314.056,143.696
YMR187C,60.8437,64.413,69.8382
MRPS17,153.133,147.593,177.033
SGS1,15.8329,13.2194,20.5892
CMC4,262.71,169.505,446.357
VTI1,182.082,258.128,145.46
RAD14,61.526,53.332,83.1909
RNA170,13.2139,10.2648,21.3686
INP1,20.3104,16.8714,26.7861
PFK2,198.084,190.033,138.57
HFA1,21.7289,14.4355,32.9347
YMR209C,30.1361,37.4424,21.4728
EFR3,45.184,52.3133,41.0234
SKY1,46.7442,43.3524,54.6001
TRS130,24.7378,31.2576,23.1894
YMR221C,134.525,167.412,125.411
FSH2,42.7468,51.4039,35.87
MRE11,28.4328,25.5719,36.1425
MRPL44,216.761,198.212,246.224
YMR226C,489.142,626.322,436.264
TAF7,27.7035,27.6142,29.7969
RRP5,52.8584,70.2872,28.6234
RNA1,214.125,272.417,177.519
tR(UCU)M1,0,0,0
RNT1,43.9224,53.7544,37.7523
CUS1,65.2911,82.6363,58.4992
RPL20A,993.378,1097.5,312.522
ZRC1,290.914,318.284,278.572
COA6,251.325,170.894,375.816
snR86,18.2422,7.75121,31.4847
RKR1,35.2109,48.7397,28.4441
tA(AGC)M2,0,0,0
YMR252C,37.077,35.0642,41.2689
YMR253C,36.5259,37.1532,42.2571
COX7,1548.11,894.982,2647.15
PET111,29.6744,18.8377,45.8998
ROY1,50.9874,50.6898,62.7776
TRM732,25.7945,25.5438,28.2479
TIF11,501.57,726.707,164.189
TPS3,59.018,53.0729,78.7777
YMR265C,75.2442,75.6436,98.012
PRP24,29.9324,40.8333,25.5191
RRN9,52.8545,77.5487,37.8301
URA10,75.9018,76.3947,102.539
CDC65,0,0,0
SCS7,574.485,835.298,458.458
ZDS1,12.5066,11.1219,15.1517
RCE1,30.1847,40.0455,22.1345
BUL1,37.5599,33.1703,48.514
YMR279C,18.7449,13.1569,29.3037
CAT8,37.2736,3.78156,84.3479
AEP2,42.9783,37.5525,53.1792
RIT1,27.8292,36.9246,22.6282
NGL2,42.6242,42.4569,42.3051
DSS1,34.0502,44.4056,29.1682
HAS1,91.6031,110.805,42.4726
HER2,23.1906,17.4532,29.5912
YMR295C,448.971,556.788,420.803
LCB1,90.8811,100.134,80.326
DYN3,38.5789,40.7256,37.0157
ADE4,436.151,369.749,547.615
ATM1,60.0648,59.6723,65.9646
YME2,113.485,97.0624,157.583
ADH2,225.143,45.8962,501.583
SCW10,321.537,549.841,97.1599
PSE1,68.4537,68.2816,61.0561
NIP1,113.544,128.852,76.6904
YMR310C,108.737,152.869,68.6495
GLC8,294.628,287.238,349.172
TGL3,74.3199,68.907,98.4654
YMR316C-A,18.0482,23.0213,13.9664
ADH6,281.023,415.797,122.72
FET4,64.5742,82.9,52.5072
YMR321C,138.108,140.763,166.606
SNO4,22.5245,24.7148,29.435
COS1,53.3521,39.2862,77.9501
DDI3,2.31449,1.56486,3.20189
SNZ2,15.0021,11.947,20.7963
THI12,5.17499,6.28982,5.5703
EGT2,125.283,167.216,62.6594
LEM3,42.4673,40.353,45.432
VNX1,44.4492,20.6008,74.2106
YNL320W,72.3108,92.9556,59.5091
PFS2,39.2414,41.8871,41.06
DAL82,64.5736,59.1125,83.8077
RFA2,80.4734,77.4915,73.8864
STB1,41.4247,40.5754,49.5424
MRPS18,244.893,298.209,232.036
YPT11,27.0339,26.2385,31.2363
TOS6,368.645,554.523,217.151
TRF5,37.1968,38.883,37.1049
CLA4,85.7728,133.781,52.809
MRX6,52.1172,36.232,79.5696
MSB3,54.8171,60.8607,62.9611
PUS4,47.2629,63.4524,29.0757
RFC3,104.632,141.603,70.4197
PCL1,63.9143,105.41,25.1973
snR40,46.4998,31.3062,44.1396
CAF40,147.474,197.198,112.474
SEC21,105.765,104.655,108.935
CUS2,37.9492,31.9806,48.681
tN(GUU)N1,0,0,0
tT(AGU)N1,0,0,0
POP3,35.6809,55.7176,17.7338
HCH1,189.079,218.703,129.148
PRM1,26.8829,14.1726,47.0296
CAF120,15.8091,12.6414,21.432
YNL277W-A,15.0763,19.0865,13.2995
MET2,131.972,134.215,126.15
BOR1,27.3846,22.9696,39.094
TOF1,14.3454,13.5901,15.9857
BSC4,9.67695,5.96763,17.4906
LYP1,253.538,192.175,349.33
PIK1,52.2925,45.4345,67.6869
POL2,11.386,8.39599,15.5289
ORC5,50.3766,65.4708,41.5179
FOL1,47.7732,53.5483,35.555
TEX1,58.1252,65.871,57.9515
RAD50,17.0521,18.2723,19.3136
YNL247W,227.938,306.554,175.72
VPS75,89.9948,84.0625,96.57
SLA2,84.9463,65.8954,115.011
ATG2,18.0217,16.8032,23.976
LAP3,355.059,442.045,340.987
KEX2,61.4248,80.4232,50.1885
YTP1,40.6008,22.0517,70.0535
SIN4,47.693,66.2938,36.5133
YNL234W,20.9194,18.3277,25.9775
BNI4,29.3981,27.5705,36.5803
CSL4,145.288,168.575,143.49
ATG4,27.86,23.5568,39.6356
SSU72,48.521,45.1686,55.7937
ADE12,662.488,759.044,564.957
MGS1,19.3446,12.0153,29.2943
YNL217W,54.3054,58.0129,51.9591
RAP1,62.1957,68.6728,58.2669
IES2,78.738,72.2222,94.6201
PEX17,57.3069,67.1838,60.6312
VID27,53.0772,40.5776,70.7318
MER1,21.368,22.2783,25.0253
SSB2,507.758,564.355,234.9
YNL208W,430.608,446.351,476.294
RIO2,73.3256,76.2544,74.8995
SPS19,32.1359,10.8059,65.5666
YNL193W,77.0096,45.5134,133.069
CHS1,93.689,115.017,80.968
DUG3,44.593,34.4549,57.0758
YNL190W,563.939,561.962,580.827
SRP1,257.144,221.239,330.096
KAR1,28.524,31.2751,24.2398
SWT21,20.8361,17.1654,27.8034
UBP10,85.1464,49.456,128.433
YNL181W,74.5269,70.1657,85.7319
RPS3,1411.66,1060.25,434.868
APC1,19.3323,22.9524,19.7691
YNL165W,38.258,27.5208,54.6133
YNL162W-A,52.9065,62.4848,47.4951
RPL42A,1202.57,913.241,356.508
CBK1,79.1449,75.1818,94.5384
YGP1,59.7346,46.5568,89.2378
PGA1,77.0908,82.0063,85.0428
IGO1,334.664,333.679,408.412
CUZ1,144.858,120.04,167.642
INN1,50.3024,61.5741,46.0449
LSM7,108.283,106.111,89.585
YNL146W,118.32,94.7191,176.444
MFA2,1172.07,1895.87,398.749
MEP2,86.7774,113.482,80.3954
AAH1,97.7948,112.04,58.0395
YSF3,77.913,87.7161,77.1015
SRV2,161.891,171.036,180.568
EAF7,53.0008,56.9947,52.2331
tF(GAA)N,0,0,0
KRE33,35.228,45.1469,18.2407
TOM22,454.855,550.097,437.803
NRK1,110.364,167.852,67.3487
TEP1,7.91487,8.64871,8.46249
FAR11,31.7965,27.9066,43.9832
SPC98,21.317,23.3837,21.3929
NAF1,138.349,195.232,104.819
NMA111,110.51,108.854,130.626
NCS2,73.294,80.8681,73.6254
MLS1,2222.16,8.09464,5267
DMA2,95.3142,110.504,105.361
RPC19,238.404,376.133,92.442
DBP2,97.9918,102.519,43.3833
YAF9,86.3932,99.4204,86.6385
MET4,181.299,145.365,255.24
POL1,14.6207,13.0623,15.6783
AVT4,116.027,96.0372,159.477
MIC27,277.473,218.183,421.11
tL(CAA)N,0,0,0
APP1,80.5196,59.0793,114.349
YPT53,28.3895,10.2064,57.895
YNL092W,14.1513,8.69703,23.7384
NST1,64.5837,66.1841,73.2773
RHO2,107.266,140.845,81.5265
TOP2,41.3295,32.7015,56.9562
TCB2,54.8641,53.0166,55.4488
SNN1,176.319,234.882,158.162
MKT1,85.2502,89.6905,91.105
SAL1,44.2596,35.5462,60.342
PMS1,22.0221,16.308,30.2795
NIS1,44.5493,57.4558,30.6821
APJ1,120.655,37.9589,242.67
MKS1,71.403,77.6467,76.4255
IMP4,132.074,188.435,72.8254
MSK1,50.515,24.5599,79.0962
RNH201,49.8909,27.7494,80.5203
LAT1,378.145,375.166,456.197
TOM7,748.236,926.009,691.91
YNL067W-A,0,0,0
RPL9B,428.95,439.231,137.726
SUN4,158.513,188.838,113.22
AQR1,56.1704,66.3791,50.6557
MTQ1,48.2593,27.1762,81.1194
NOP2,123.093,178.66,66.511
OCA2,103.742,138.753,77.4028
YNL054W-B,46.5172,51.84,51.1432
VAC7,34.5494,29.6002,45.4763
MSG5,35.4406,35.3963,39.2622
COX5A,1217.31,729.785,2062.56
COG5,53.4839,63.6437,51.8145
ALG11,73.336,75.5361,82.5574
YNL046W,110.265,94.5851,147.781
LAP2,86.3484,77.4893,121.306
YIP3,277.316,358.294,151.104
tP(UGG)N1,0,0,0
YNL042W-B,3.65827,0.712292,7.93565
BOP3,27.9353,20.3912,37.7316
YNL040W,102.637,179.099,45.8237
BDP1,63.9564,60.9162,75.1111
GPI15,60.2098,65.5468,61.7269
NCE103,4705.14,3731.97,6985.42
tP(UGG)N2,0,0,0
YNL034W,3.67824,1.80619,6.86223
YNL033W,1.00522,0.741249,1.1911
SIW14,63.3744,61.5837,69.6413
HHF2,997.736,1085.09,617.342
CRZ1,69.7355,77.7731,76.8794
SAM50,47.9151,31.0798,66.9531
NME1,17.9399,6.62603,31.8176
snR66,94.4303,0,261.643
HDA1,40.972,43.0834,44.6504
tI(AAU)N2,0,0,0
PUB1,273.929,344.167,218.252
PBI2,173.801,27.9089,355.019
HEF3,54.1071,9.76834,118.727
SPO1,14.6252,14.8984,17.732
YNL010W,138.982,179.117,66.0619
IDP3,21.3724,22.8043,24.994
LST8,133.057,94.213,197.016
HRB1,446.209,754.582,223.95
DOM34,70.9606,96.4002,49.8785
tN(GUU)N2,0,0,0
SWM2,33.3918,24.5317,49.271
VPS27,124.457,135.459,144.789
LRO1,34.8882,34.6292,36.4864
NRM1,67.6626,108.237,32.8783
CSE2,34.3608,36.1204,35.6039
URK1,32.1045,32.5057,28.9892
YNR014W,44.0751,25.8334,74.5531
SMM1,74.1837,66.1192,90.2008
TIM23,169.761,150.694,173.076
RCF2,156.087,126.827,212.914
ARE2,73.4342,62.216,87.9129
YNR021W,166.063,211.243,111.473
SNF12,61.9603,90.8334,44.2761
MPP6,110.405,189.387,41.965
BUD17,79.098,114.263,58.8148
CPR8,63.3752,75.0254,55.5828
ALG12,78.0243,109.459,51.5482
PPG1,47.6041,51.9756,47.8262
ABZ1,47.3561,33.8727,64.9039
SOL1,80.0418,89.807,88.6791
YNR034W-A,1180.36,47.7733,2848.28
DBP6,64.1674,84.8874,51.2841
YNR040W,46.7832,46.1152,46.7413
MVD1,283.181,441.383,165.713
AGA1,58.262,88.1302,43.1422
PET494,49.0492,22.5023,87.0061
TRM112,415.028,623.528,270.257
FPK1,27.685,25.6193,36.3964
CRF1,25.5843,25.0599,27.3086
snR49,15.7061,9.72067,11.28
BIO3,157.418,267.943,90.9531
MNT4,23.5472,14.3043,38.3673
FRE4,13.0111,12.122,16.0279
YNR063W,8.17455,3.64577,14.5179
PDR18,0,0,0
HXT17,1.74243,1.36946,2.69899
COS10,16.4452,18.6655,15.5438
PAU6,0,0,0
YRF1-6,0,0,0
SNO2,8.8849,8.63606,10.2682
AAD14,45.3758,38.116,64.2852
RPD3,118.431,142.635,106.596
PEX6,34.8188,21.0682,53.6814
MDJ2,11.9284,10.8909,14.903
PFA3,66.3476,71.3322,71.6237
FIG4,13.2052,11.523,16.2113
KRE1,224.678,191.27,295.317
HXT14,0.774065,1.31281,0.349137
PHA2,91.3305,132.547,64.8335
ATP11,73.8534,55.353,88.9429
EMW1,101.478,161.054,55.6668
SKP2,178.823,261.018,152.996
ZIM17,127.296,118.844,159.715
KRI1,146.368,194.249,103.209
MCK1,223.384,281.565,182.974
BXI1,269.365,173.062,471.047
RPS19B,921.655,739.294,169.613
RPL18B,242.222,172.563,131.963
MON2,26.2928,25.283,32.1211
RIM21,98.2931,101.012,117.486
MID1,30.6757,23.5838,38.4887
SUF6,0,0,0
YNL284C-B,30.9857,31.8965,36.796
MRPL10,205.687,183.088,263.363
WSC2,82.4517,70.3827,98.9249
ERG24,115.222,113.349,127.436
GOR1,54.2233,53.8886,66.499
SEC2,40.6809,34.8495,51.7176
BNI1,17.3294,14.9943,21.9188
ALP1,5.08687,1.28205,10.9724
IST1,130.911,172.278,114.85
PDR17,59.9617,72.6496,54.8988
YIF1,169.388,172.702,186.32
LTO1,71.2359,96.2483,58.537
ATX1,151.182,107.182,196.633
DSL1,48.9975,47.0902,58.2872
SIP3,23.3101,20.4888,28.9896
GIS2,654.366,857.207,409.485
RTC4,29.995,27.7517,34.846
MRPL17,85.4557,101.021,63.851
NRD1,113.579,92.9037,154.996
MPA43,16.5726,13.1329,21.2486
RPA49,147.522,221.23,55.2493
CWC25,71.1003,46.8041,106.983
SUI1,1022.53,1237.35,755.303
ZWF1,238.301,139.279,326.931
NAR1,109.115,56.1913,193.244
PDR16,149.219,221.517,70.0596
ELA1,17.7465,9.59978,28.8409
URE2,253.59,344.076,222.439
JJJ1,89.9524,110.027,85.5896
CNM67,39.5468,34.4075,50.1271
SQS1,27.0672,32.1504,25.9532
snR19,15.8716,14.9311,16.5441
POP1,118.706,68.9608,194.319
ALG9,114.705,112.888,132.287
RRG9,89.3845,97.3931,95.7924
MRX7,45.5431,50.9408,43.0878
RTT106,88.0207,107.578,80.7129
SPS18,10.9308,6.99376,16.2718
PSY2,28.2828,28.2202,30.8269
YNL200C,93.7481,56.1684,166.949
GCR2,73.2388,85.5504,66.3563
WHI3,75.1873,76.9353,79.4438
SLZ1,10.8626,7.84815,16.5895
YNL195C,81.4405,7.78926,184.301
YNL194C,169.95,18.6567,389.976
MRPL19,66.9912,48.5057,77.7266
YNL184C,29.1058,16.2788,38.0004
NPR1,128.111,145.868,141.054
IPI3,61.6807,76.9253,43.3452
RHO5,764.68,792.452,892.494
MRPL22,139.877,110.856,186.345
TDA7,122.808,121.383,146.531
NOP13,85.6371,115.945,40.4721
MDG1,115.991,86.0512,170.697
PSD1,85.2797,82.858,90.2915
FMP41,87.6098,100.433,83.9539
SKO1,86.1789,109.208,79.2055
BNI5,59.4758,74.8726,43.9223
IBD2,63.055,70.5029,67.4637
RIA1,27.2963,22.2444,31.8313
ASI2,67.8909,51.1308,100.221
NSG2,209.339,219.225,250.881
YCK2,143.35,141.25,154.503
GIM3,203.65,312.817,95.2863
RPC31,102.685,122.82,72.3869
PGA2,534.428,744.566,360.396
ALF1,29.9336,16.7158,45.8136
YNL146C-A,43.3455,28.3699,68.894
YNL144C,20.7758,5.06053,42.1176
YNL143C,5.97805,3.40933,10.4817
YNL140C,16.8013,13.4666,21.2302
THO2,16.117,12.5024,22.234
NAM9,118.296,95.9211,155.279
FPR1,844.895,1117.37,552.815
YNL134C,248.91,107.854,413.898
FYV6,180.931,191.642,225.954
CPT1,257.121,296.414,237.777
DGR1,18.9008,6.82696,31.1302
ESBP6,96.2894,65.36,161.443
YNL122C,127.079,140.494,122.936
TOM70,214.756,252.035,196.475
DCP2,113.591,105.677,144.134
YNL115C,112.705,81.7662,179.543
CYB5,387.904,695.896,100.776
NOP15,164.934,208.697,103.226
HUF,135.565,212.607,70.9642
INP52,15.0747,14.8779,17.8579
LEU4,1568.71,996.98,2627.59
OCA1,150.295,204.8,112.551
RAS2,213.203,194.475,255.355
YNL097C-A,14.4783,4.96857,27.8211
PHO23,54.4499,46.1371,72.978
RPS7B,353.035,340.089,213.706
YNL095C,45.2905,49.8705,49.9905
END3,189.901,239.75,176.246
SWS2,175.579,189.121,181.361
EOS1,129.718,120.269,152.933
TPM1,849.177,1189.85,598.463
MLF3,270.716,377.103,228.637
RPL16B,1086.8,1096.92,216.777
FKH2,40.6399,37.1,48.1318
YDJ1,322.605,285.082,257.036
GCD10,52.1278,66.0763,39.0315
ARP5,72.4221,81.8762,71.7585
YNL058C,148.099,282.673,34.8391
POR1,2564.4,2128.85,3827.93
tD(GUC)N,0,0,0
YNL050C,101.293,141.861,69.4391
SFB2,77.3908,97.5765,72.3142
SLM2,48.4693,45.3253,60.937
COG6,85.2556,120.899,71.2898
IDH1,529.073,160.559,992.594
tT(AGU)N2,0,0,0
YNL035C,33.322,30.0243,36.5071
tI(AAU)N1,0,0,0
HHT2,2267.29,3263.63,1337.29
KTR5,52.8299,18.7258,102.851
SSN8,45.4117,31.3334,69.2896
KSH1,212.812,325.63,109.436
EFM6,5.81056,4.80083,5.37893
FAP1,42.1648,39.9381,50.2518
RCM1,67.7433,73.5435,70.7098
ARK1,40.8221,44.7214,43.5176
YNL019C,1.33065,0.72368,2.16126
YNL018C,4.4775,4.52756,5.91914
YNL011C,32.0409,18.6687,53.1257
ASI3,81.5233,75.6335,103.421
SIS1,297.778,235.533,384.074
MRP7,188.551,194.54,204.939
PET8,65.4801,71.5942,68.1318
RLP7,200.654,273.525,106.682
CIT1,1264.36,235.646,2753.05
SUF10,0,0,0
ATO2,499.262,40.7076,1160.55
RPC34,61.2592,58.9357,64.985
ATG3,79.9789,58.306,121.137
PRP2,27.4861,27.0982,31.2448
PHO91,83.1787,117.161,59.8476
ACC1,159.78,41.8605,271.942
ATP23,56.964,49.156,68.0426
MRPL50,93.3296,55.8135,118.378
SEC12,57.3734,80.4527,40.4906
YNR029C,53.8147,69.699,42.4894
SSK2,12.9066,10.75,14.761
HUB1,98.4979,122.797,74.2444
ARC35,217.152,239.936,210.193
MRPS12,238.345,169.387,326.23
RSM19,123.435,87.488,147.648
ZRG17,105.532,127.71,108.026
COQ2,42.7516,48.9592,39.4779
MSO1,72.5222,73.4123,79.1875
LYS9,685.757,750.706,522.931
BRE5,96.7834,103.715,86.3624
POP2,128.19,164.867,107.383
NOG2,67.6908,91.3233,28.8467
snR191,2.74781,2.19472,1.86259
ESF2,66.3574,100.416,36.2991
tL(UAA)N,0,0,0
HOL1,60.7364,79.2176,48.3222
BIO5,88.9085,149.413,57.6713
BIO4,101.087,159.404,67.4345
YNR061C,116.324,157.522,108.969
YNR062C,12.0016,9.41536,15.4754
YNR064C,13.5926,9.29258,22.5219
YNR065C,27.2601,41.3191,18.9153
YNR066C,27.5685,49.2655,13.2261
DSE4,63.6561,88.5876,38.1802
BUL3,145.106,113.252,226.935
BSC5,100.197,83.1217,153.799
YNR071C,0,0,0
